Input for MX Roads 
Generated on 06-Nov-06 11:27:28 PM

Northing          	Easting           	Elevation         	Layer             	Sequence ID       
       7.557	       2.019	       2.300	3	10160
       5.585	       2.485	       3.390	3	10162
       5.997	       5.482	       4.670	3	10163
       7.557	       2.019	       2.300	3	10165
       5.585	       2.485	       3.390	3	10166
       5.997	       5.482	       4.670	3	10168
       8.220	       5.016	       3.390	3	10169
       7.915	       4.998	       3.390	3	10171
       7.252	       2.001	       2.300	3	10172
       5.280	       2.467	       3.390	3	10174
       5.692	       5.464	       4.670	3	10175
       7.252	       2.001	       2.300	3	10177
       5.280	       2.467	       3.390	3	10178
       5.692	       5.464	       4.670	3	10180
       7.915	       4.998	       3.390	3	10181
       7.736	       4.998	       3.390	3	10183
       7.073	       2.001	       2.300	3	10184
       5.101	       2.467	       3.390	3	10186
       5.513	       5.464	       4.670	3	10187
       7.073	       2.001	       2.300	3	10189
       5.101	       2.467	       3.390	3	10190
       5.513	       5.464	       4.670	3	10192
       7.736	       4.998	       3.390	3	10193
       7.503	       4.998	       3.390	3	10195
       6.840	       2.001	       2.300	3	10196
       4.868	       2.467	       3.390	3	10198
       5.280	       5.464	       4.670	3	10199
       6.840	       2.001	       2.300	3	10201
       4.868	       2.467	       3.390	3	10202
       5.280	       5.464	       4.670	3	10204
       7.503	       4.998	       3.390	3	10205
       7.270	       5.033	       3.390	3	10207
       6.607	       2.037	       2.300	3	10208
       4.634	       2.503	       3.390	3	10210
       5.047	       5.500	       4.670	3	10211
       6.607	       2.037	       2.300	3	10213
       4.634	       2.503	       3.390	3	10214
       5.047	       5.500	       4.670	3	10216
       7.270	       5.033	       3.390	3	10217
       7.270	       5.374	       3.390	3	10219
       6.607	       2.378	       2.300	3	10220
       4.634	       2.844	       3.390	3	10222
       5.047	       5.841	       4.670	3	10223
       6.607	       2.378	       2.300	3	10225
       4.634	       2.844	       3.390	3	10226
       5.047	       5.841	       4.670	3	10228
       7.270	       5.374	       3.390	3	10229
       7.198	       5.428	       3.390	3	10231
       6.535	       2.431	       2.300	3	10232
       4.563	       2.898	       3.390	3	10234
       4.975	       5.895	       4.670	3	10235
       6.535	       2.431	       2.300	3	10237
       4.563	       2.898	       3.390	3	10238
       4.975	       5.895	       4.670	3	10240
       7.198	       5.428	       3.390	3	10241
       6.893	       5.428	       3.390	3	10243
       6.230	       2.431	       2.300	3	10244
       4.258	       2.898	       3.390	3	10246
       4.670	       5.895	       4.670	3	10247
       6.230	       2.431	       2.300	3	10249
       4.258	       2.898	       3.390	3	10250
       4.670	       5.895	       4.670	3	10252
       6.893	       5.428	       3.390	3	10253
       6.804	       5.374	       3.390	3	10255
       6.140	       2.378	       2.300	3	10256
       4.168	       2.844	       3.390	3	10258
       4.581	       5.841	       4.670	3	10259
       6.140	       2.378	       2.300	3	10261
       4.168	       2.844	       3.390	3	10262
       4.581	       5.841	       4.670	3	10264
       6.804	       5.374	       3.390	3	10265
       6.786	       5.195	       3.390	3	10267
       6.123	       2.198	       2.300	3	10268
       4.150	       2.665	       3.390	3	10270
       4.563	       5.662	       4.670	3	10271
       6.123	       2.198	       2.300	3	10273
       4.150	       2.665	       3.390	3	10274
       4.563	       5.662	       4.670	3	10276
       6.786	       5.195	       3.390	3	10277
       4.832	       4.764	       3.390	3	10279
       5.244	       7.761	       4.670	3	10280
       5.244	       7.761	       4.670	3	10282
       7.467	       7.294	       3.390	3	10283
       7.467	       7.294	       3.390	3	10285
       6.804	       4.298	       2.300	3	10286
       6.804	       4.298	       2.300	3	10288
       4.832	       4.764	       3.390	3	10289
       7.933	       8.425	       3.390	3	10291
       7.270	       5.428	       2.300	3	10292
       5.298	       5.895	       3.390	3	10294
       5.710	       8.892	       4.670	3	10295
       7.270	       5.428	       2.300	3	10297
       5.298	       5.895	       3.390	3	10298
       5.710	       8.892	       4.670	3	10300
       7.933	       8.425	       3.390	3	10301
       8.130	       8.371	       3.390	3	10303
       7.467	       5.374	       2.300	3	10304
       5.495	       5.841	       3.390	3	10306
       5.907	       8.838	       4.670	3	10307
       7.467	       5.374	       2.300	3	10309
       5.495	       5.841	       3.390	3	10310
       5.907	       8.838	       4.670	3	10312
       8.130	       8.371	       3.390	3	10313
       8.274	       8.138	       3.390	3	10315
       7.611	       5.141	       2.300	3	10316
       5.638	       5.608	       3.390	3	10318
       6.051	       8.604	       4.670	3	10319
       7.611	       5.141	       2.300	3	10321
       5.638	       5.608	       3.390	3	10322
       6.051	       8.604	       4.670	3	10324
       8.274	       8.138	       3.390	3	10325
       8.381	       6.451	       3.390	3	10327
       7.718	       3.454	       2.300	3	10328
       5.746	       3.921	       3.390	3	10330
       6.158	       6.918	       4.670	3	10331
       7.718	       3.454	       2.300	3	10333
       5.746	       3.921	       3.390	3	10334
       6.158	       6.918	       4.670	3	10336
       8.381	       6.451	       3.390	3	10337
       8.848	       7.582	       3.390	3	10339
       8.184	       4.585	       2.300	3	10340
       6.212	       5.051	       3.390	3	10342
       6.625	       8.048	       4.670	3	10343
       8.184	       4.585	       2.300	3	10345
       6.212	       5.051	       3.390	3	10346
       6.625	       8.048	       4.670	3	10348
       8.848	       7.582	       3.390	3	10349
       7.718	       3.454	       2.300	3	10351
       5.746	       3.921	       3.390	3	10352
       6.158	       6.918	       4.670	3	10354
       8.381	       6.451	       3.390	3	10355
       7.718	       3.454	       2.300	3	10357
       5.746	       3.921	       3.390	3	10358
       6.158	       6.918	       4.670	3	10360
       8.381	       6.451	       3.390	3	10361
       8.668	       5.697	       3.390	3	10363
       8.005	       2.701	       2.300	3	10364
       6.033	       3.167	       3.390	3	10366
       6.445	       6.164	       4.670	3	10367
       8.005	       2.701	       2.300	3	10369
       6.033	       3.167	       3.390	3	10370
       6.445	       6.164	       4.670	3	10372
       8.668	       5.697	       3.390	3	10373
       8.615	       5.428	       3.390	3	10375
       7.951	       2.431	       2.300	3	10376
       5.979	       2.898	       3.390	3	10378
       6.391	       5.895	       4.670	3	10379
       7.951	       2.431	       2.300	3	10381
       5.979	       2.898	       3.390	3	10382
       6.391	       5.895	       4.670	3	10384
       8.615	       5.428	       3.390	3	10385
       8.292	       5.123	       3.390	3	10387
       7.628	       2.126	       2.300	3	10388
       5.656	       2.593	       3.390	3	10390
       6.069	       5.590	       4.670	3	10391
       7.628	       2.126	       2.300	3	10393
       5.656	       2.593	       3.390	3	10394
       6.069	       5.590	       4.670	3	10396
       8.292	       5.123	       3.390	3	10397
       8.059	       5.016	       3.390	3	10399
       7.395	       2.019	       2.300	3	10400
       5.423	       2.485	       3.390	3	10402
       5.836	       5.482	       4.670	3	10403
       7.395	       2.019	       2.300	3	10405
       5.423	       2.485	       3.390	3	10406
       5.836	       5.482	       4.670	3	10408
       8.059	       5.016	       3.390	3	10409
       7.754	       4.998	       3.390	3	10411
       7.091	       2.001	       2.300	3	10412
       5.119	       2.467	       3.390	3	10414
       5.531	       5.464	       4.670	3	10415
       7.091	       2.001	       2.300	3	10417
       5.119	       2.467	       3.390	3	10418
       5.531	       5.464	       4.670	3	10420
       7.754	       4.998	       3.390	3	10421
       7.575	       4.998	       3.390	3	10423
       6.911	       2.001	       2.300	3	10424
       4.939	       2.467	       3.390	3	10426
       5.352	       5.464	       4.670	3	10427
       6.911	       2.001	       2.300	3	10429
       4.939	       2.467	       3.390	3	10430
       5.352	       5.464	       4.670	3	10432
       7.575	       4.998	       3.390	3	10433
       7.342	       4.998	       3.390	3	10435
       6.678	       2.001	       2.300	3	10436
       4.706	       2.467	       3.390	3	10438
       5.119	       5.464	       4.670	3	10439
       6.678	       2.001	       2.300	3	10441
       4.706	       2.467	       3.390	3	10442
       5.119	       5.464	       4.670	3	10444
       7.342	       4.998	       3.390	3	10445
       7.109	       5.033	       3.390	3	10447
       6.445	       2.037	       2.300	3	10448
       4.473	       2.503	       3.390	3	10450
       4.885	       5.500	       4.670	3	10451
       6.445	       2.037	       2.300	3	10453
       4.473	       2.503	       3.390	3	10454
       4.885	       5.500	       4.670	3	10456
       7.109	       5.033	       3.390	3	10457
       7.109	       5.374	       3.390	3	10459
       6.445	       2.378	       2.300	3	10460
       4.473	       2.844	       3.390	3	10462
       4.885	       5.841	       4.670	3	10463
       6.445	       2.378	       2.300	3	10465
       4.473	       2.844	       3.390	3	10466
       4.885	       5.841	       4.670	3	10468
       7.109	       5.374	       3.390	3	10469
       7.037	       5.428	       3.390	3	10471
       6.374	       2.431	       2.300	3	10472
       4.401	       2.898	       3.390	3	10474
       4.814	       5.895	       4.670	3	10475
       6.374	       2.431	       2.300	3	10477
       4.401	       2.898	       3.390	3	10478
       4.814	       5.895	       4.670	3	10480
       7.037	       5.428	       3.390	3	10481
       6.732	       5.428	       3.390	3	10483
       6.069	       2.431	       2.300	3	10484
       4.097	       2.898	       3.390	3	10486
       4.509	       5.895	       4.670	3	10487
       6.069	       2.431	       2.300	3	10489
       4.097	       2.898	       3.390	3	10490
       4.509	       5.895	       4.670	3	10492
       6.732	       5.428	       3.390	3	10493
       6.642	       5.374	       3.390	3	10495
       5.979	       2.378	       2.300	3	10496
       4.007	       2.844	       3.390	3	10498
       4.419	       5.841	       4.670	3	10499
       5.979	       2.378	       2.300	3	10501
       4.007	       2.844	       3.390	3	10502
       4.419	       5.841	       4.670	3	10504
       6.642	       5.374	       3.390	3	10505
       6.625	       5.195	       3.390	3	10507
       5.961	       2.198	       2.300	3	10508
       3.989	       2.665	       3.390	3	10510
       4.401	       5.662	       4.670	3	10511
       5.961	       2.198	       2.300	3	10513
       3.989	       2.665	       3.390	3	10514
       4.401	       5.662	       4.670	3	10516
       6.625	       5.195	       3.390	3	10517
       4.563	       4.764	       3.390	3	10519
       4.975	       7.761	       4.670	3	10520
       4.975	       7.761	       4.670	3	10522
       7.198	       7.294	       3.390	3	10523
       7.198	       7.294	       3.390	3	10525
       6.535	       4.298	       2.300	3	10526
       6.535	       4.298	       2.300	3	10528
       4.563	       4.764	       3.390	3	10529
       7.664	       8.425	       3.390	3	10531
       7.001	       5.428	       2.300	3	10532
       5.029	       5.895	       3.390	3	10534
       5.441	       8.892	       4.670	3	10535
       7.001	       5.428	       2.300	3	10537
       5.029	       5.895	       3.390	3	10538
       5.441	       8.892	       4.670	3	10540
